,Positive,ROI_past_ma10
0,False,
985,0,0.0021562015696037283
986,0,0.0016003905204256567
987,0,0.0012879981336370017
988,0,0.0009646871952844812
989,0,0.0007016033371026946
990,1,0.000558883689399393
991,1,0.0007536989207307592
992,1,0.0009207625455402726
993,1,0.0008498164049837313
994,0,0.0008293172205076704
995,1,0.0008387493349734102
996,1,0.0007578519417208176
997,1,0.0010612722781951694
998,1,0.0012732189005205464
999,1,0.0016819145380839759
1000,0,0.0018247998656245757
1001,0,0.0017637176252318515
1002,0,0.0018105562692155859
1003,0,0.001751627511180658
1004,0,0.0017979358369770357
1005,0,0.0017538321134201137
1006,0,0.0016349131316100332
1007,1,0.001586743598527821
1008,1,0.001799210661637833
1009,1,0.0023231717585963816
1010,1,0.0025789568253146338
1011,1,0.0025345052301533376
1012,1,0.002642559558834083
1013,0,0.002624240353015972
1014,1,0.0026944123506328537
1015,1,0.002917878020895681
1016,1,0.003148673076256604
1017,0,0.003176211586964648
1018,0,0.002997092721356245
1019,1,0.0029948338535872626
1020,1,0.003171237359167921
1021,1,0.00351881533359243
1022,1,0.00376011075292192
1023,0,0.0035084295333838726
1024,1,0.003275307445591387
1025,0,0.003273194121928676
1026,0,0.003431355194727707
1027,1,0.0033929924352829426
1028,0,0.00336742197137958
1029,0,0.003378746376059215
1030,0,0.002963328933326742
1031,0,0.0023923322134734213
1032,1,0.0022081502791754695
1033,0,0.0024722032425306224
1034,0,0.0018733233396885057
1035,1,0.0018549954193711627
1036,0,0.002114775005376374
1037,1,0.0019394522794840873
1038,1,0.0020509218283969203
1039,1,0.002453603612438598
1040,1,0.002654876152360287
1041,1,0.002769759048916385
1042,1,0.0027140540554312404
1043,1,0.0024871617314600946
1044,1,0.0023841704551084155
1045,0,0.0025927922472119723
1046,0,0.002502601152272753
1047,0,0.002162843220526475
1048,0,0.0015737496831365958
1049,1,0.0011304942217632294
1050,1,0.0013525255977196035
1051,1,0.0016360858784348652
1052,1,0.001649508758921042
1053,1,0.0018161158005166364
1054,1,0.0021665891809871823
1055,0,0.0023961558119859573
1056,0,0.002166801750366416
1057,1,0.0019184313423007957
1058,0,0.002051504403076726
1059,0,0.0019165307001298175
1060,0,0.0016516553444287446
1061,0,0.001621230883655742
1062,0,0.0015308941968542886
1063,0,0.0011178764064202814
1064,1,0.00027034181988119674
1065,0,0.0002754551187615977
1066,0,-0.00017781740191950154
1067,1,-0.0008226821694733364
1068,1,-0.0005352231726594175
1069,0,-0.0006173355587904449
1070,1,-0.0007036615945566805
1071,1,-0.0006015761700873308
1072,0,-0.0003391795526428508
1073,0,-0.0006652354311795325
1074,1,-0.0006579184083012174
1075,0,-0.00047097389492242096
1076,1,-0.0005295176940661929
1077,1,-0.00046563359528893877
1078,0,-0.0005514736005028505
1079,1,-0.0005314864741956817
1080,1,-6.38982498324621e-05
1081,1,-6.821259574320301e-05
1082,1,-8.568399936984324e-05
1083,0,-5.903408524289518e-05
1084,0,-0.00032261534228190876
1085,0,-0.000924369784231155
1086,1,-0.0009253522339141979
1087,0,-0.000604213045872893
1088,0,-0.00047835513780897107
1089,1,-0.0005562833641485682
1090,1,-0.00041530836721995353
1091,0,-0.0005343097645204901
1092,1,-0.0008847196823244284
1093,1,-0.0007632279396376902
1094,1,-0.00037391302126245834
1095,1,-0.0003070537765696408
1096,1,-9.175980912749064e-05
1097,1,0.0002457868268851981
1098,1,0.0001658968476357351
1099,0,2.182521692616927e-05
1100,0,-0.00019634353674082976
1101,0,-0.00022577940552016287
1102,0,-0.00016791463617748772
1103,1,-0.00021648990790160345
1104,0,-8.755327045998281e-06
1105,0,3.602504877271614e-05
1106,1,0.00010063903433091532
1107,0,0.00032834528150324033
1108,0,0.00013451583943918096
1109,1,-0.000401178480555145
1110,1,-0.0005907883101548546
1111,1,-0.0004640596193712693
1112,1,-7.173757354235081e-05
1113,1,0.000273109051318189
1114,0,0.0004572889960314009
1115,0,0.0003448964159013488
1116,0,2.0832703249449857e-05
1117,1,-0.00026844179439907
1118,1,-0.00017217121526333603
1119,1,-3.413330986305316e-05
1120,1,-4.2425038938347875e-05
1121,1,-0.0002040794061127974
1122,1,-0.0004256291912620392
1123,1,-0.0002273727159773706
1124,1,2.215430741292688e-05
1125,0,8.344338534765235e-05
1126,0,-2.4845296488550765e-05
1127,0,-7.218576782889457e-05
1128,0,-0.0003853438403691307
1129,0,-0.00056035689099038
1130,0,-0.0003151777664521119
1131,1,0.00018046413111787326
1132,1,0.0004784995093711324
1133,1,0.00035779069491189466
1134,0,0.001078221570945575
1135,1,0.0011358077113725312
1136,1,0.0011272725097565444
1137,1,0.00137463996626706
1138,1,0.0012200012503393086
1139,1,0.000881249124124675
1140,1,0.0011649700225532778
1141,0,0.0013231941111245152
1142,1,0.0010788171972360358
1143,1,0.001148610359056189
1144,0,0.001323994090966411
1145,0,0.0010221264730733122
1146,1,0.0010762283667375564
1147,1,0.0015221087966782332
1148,1,0.0024956401068003866
1149,1,0.002763431149939108
1150,0,0.002678277301811911
1151,0,0.002354308945015018
1152,0,0.001778599477332094
1153,1,0.0013008446624423482
1154,1,0.0009206179866653087
1155,1,0.0007049751554428524
1156,0,0.0010821061374481841
1157,1,0.0012175555878302798
1158,1,0.0012901854661075231
1159,1,0.0014964146413173013
1160,0,0.0020364734107485537
1161,0,0.0021520016816814463
1162,1,0.002108353976119074
1163,0,0.0025246215779592272
1164,0,0.0028577010121871318
1165,0,0.0026693266415536853
1166,0,0.002874429987481699
1167,0,0.003425625110898938
1168,0,0.003047372059137509
1169,1,0.0030229457071636735
1170,1,0.003167099463632169
1171,1,0.0031719471839249335
1172,1,0.0030741373331456385
1173,1,0.003436206549238195
1174,0,0.003535297702239266
1175,0,0.0033694689346069197
1176,0,0.003169823600514176
1177,0,0.0027919410578050997
1178,0,0.0025560651151056734
1179,0,0.0023549648975305865
1180,1,0.0018565526919080521
1181,1,0.0017489453630313795
1182,1,0.0017010839416129887
1183,1,0.0016277123822143668
1184,0,0.001725367803337252
1185,0,0.002267953305576304
1186,0,0.0023726931555559765
1187,1,0.0021505001158762267
1188,1,0.002267488790618024
1189,0,0.002718765055233447
1190,0,0.002585155077199081
1191,1,0.002360674573136477
1192,1,0.0027325355053777374
1193,1,0.00256541407812003
1194,1,0.00228909666859993
1195,1,0.0023034997941633185
1196,0,0.0021118420527339544
1197,1,0.0016788750891045536
1198,0,0.0016426217232215488
1199,0,0.0012981685994027043
1200,0,0.0011766963215943847
1201,0,0.0011227325674239784
1202,0,0.0010301843624309025
1203,0,0.0006257198831578051
1204,1,5.4975030481366205e-05
1205,0,0.0004737748592774272
1206,1,0.00035539095045006725
1207,1,0.00034588179343319705
1208,0,0.000498547523065492
1209,0,0.0002994164255855487
1210,1,6.610814885695547e-05
1211,1,-0.00011153655112418722
1212,0,-0.0005797979203021937
1213,0,-0.0012538720128154126
1214,1,-0.0014661729317354088
1215,0,-0.0013674639256035835
1216,0,-0.0013380124444357057
1217,1,-0.0016632015185049376
1218,1,-0.0010570057079076689
1219,0,-0.0010251631957169445
1220,0,-0.0012357218025548585
1221,0,-0.0016091845630244845
1222,1,-0.0016980563988265925
1223,1,-0.0013975910850170217
1224,0,-0.0015203352373669402
1225,0,-0.0019130978670114384
1226,0,-0.0021157036227015713
1227,0,-0.0022133396067224014
1228,1,-0.0019405712918868167
1229,1,-0.0016425595709033977
1230,0,-0.0012449533232113364
1231,0,-0.001518739077655362
1232,1,-0.0019795291292854554
1233,0,-0.001707292439967508
1234,1,-0.0018611367861054242
1235,1,-0.001573278452777881
1236,1,-0.0017649987393129956
1237,1,-0.0016036763558418571
1238,1,-0.001314198104736482
1239,1,-0.0010856987177383327
1240,0,-0.0012914325698571653
1241,0,-0.0021585863804882387
1242,1,-0.00241995202950034
1243,0,-0.0024818382798745702
1244,1,-0.0029145908600464116
1245,1,-0.0026571659392819226
1246,0,-0.002520845413427094
1247,0,-0.0026517740266469
1248,0,-0.003397159494950311
1249,0,-0.0037602656381713613
1250,1,-0.004057138477966459
1251,0,-0.003930248856324317
1252,0,-0.003698344691475417
1253,0,-0.003893831518480107
1254,1,-0.0043632178909015435
1255,1,-0.0037340988344546676
1256,1,-0.003345239591457863
1257,0,-0.0030853559903431683
1258,0,-0.0033371989052965114
1259,0,-0.0034414174107105693
1260,1,-0.003519848758310764
1261,1,-0.0031781270715420633
1262,1,-0.002774439472623488
1263,0,-0.002789201856281282
1264,0,-0.002667340753810995
1265,0,-0.002589028765600968
1266,0,-0.002475961579627267
1267,1,-0.0026471099817384765
1268,1,-0.00230558164364351
1269,1,-0.0019974694940613625
1270,1,-0.00197095562107249
1271,0,-0.001931765163834745
1272,0,-0.0024489192177230257
1273,0,-0.00256849151885487
1274,1,-0.002664476642400308
1275,0,-0.0024844964819343775
1276,0,-0.002365702926754499
1277,1,-0.0022226469961133476
1278,1,-0.0018742817717551038
1279,1,-0.0012151826149422885
1280,1,-0.0009827789724105773
1281,1,-0.0008384329523118181
1282,0,-0.0005936748225201027
1283,0,-0.0006576098554683259
1284,0,-0.0010360770790127914
1285,1,-0.0011064026026612421
1286,1,-0.0008031552608232071
1287,1,-0.0004967443571889892
1288,0,-0.00043800749194909504
1289,0,-0.0006653180652836259
1290,0,-0.0006406347295605973
1291,1,-0.0006243529722733271
1292,0,-0.0008863718137723888
1293,0,-0.0011877439055665408
1294,1,-0.001322105455229706
1295,1,-0.0013123481346702269
1296,1,-0.0013485097554852507
1297,1,-0.0012278651670202029
1298,1,-0.001155575163900187
1299,1,-0.0006035675559572715
1300,1,-9.66295329355131e-05
1301,1,0.00020083301952907194
1302,0,0.00040601418003661827
1303,0,0.0007413264070344702
1304,1,0.0010523848049720198
1305,1,0.001067819130906184
1306,1,0.0016142345547055898
1307,0,0.0016211084541283968
1308,0,0.001383270550623845
1309,0,0.0016797548505213936
1310,1,0.0018205195787302378
1311,1,0.0018584561761394208
1312,1,0.002128143212880374
1313,0,0.002730338129949528
1314,0,0.0027314402809456313
1315,0,0.0024434111052589634
1316,0,0.002492111537942167
1317,0,0.0026954821475741824
1318,1,0.0018387659909055542
1319,1,0.0016841423451176302
1320,1,0.002025866479266241
1321,1,0.0024829504955294884
1322,1,0.0026002118707129157
1323,1,0.0021514277013812894
1324,0,0.002049932726219944
1325,0,0.0022330111151033405
1326,1,0.002483223933134135
1327,1,0.0027556185809314636
1328,1,0.002795140700736827
1329,1,0.0028052967278439592
1330,1,0.002735172568473336
1331,1,0.003154004627834056
1332,1,0.003546207532259427
1333,1,0.0032235589214208876
1334,1,0.00343942706178279
1335,1,0.0034965852138386898
1336,0,0.0034444109808438117
1337,1,0.0030340857399574856
1338,1,0.0027391057050081846
1339,0,0.002677249703778669
1340,0,0.001851188806366404
1341,0,0.002321352452974852
1342,1,0.002376223438354118
1343,1,0.0025056545814311645
1344,1,0.0028196380101694974
1345,0,0.0026987740466477544
1346,0,0.0025083851144541863
1347,1,0.002462087430779291
1348,0,0.0027281836291871264
1349,0,0.002776507332665131
1350,1,0.002632936058142363
1351,1,0.002868133697341166
1352,0,0.0036463953139176837
1353,0,0.003958976302355773
1354,1,0.004152881129948027
1355,1,0.0035199493463816023
1356,0,0.0029816108432931714
1357,0,0.002730703956064404
1358,0,0.002802845756077002
1359,0,0.002724637726115361
1360,0,0.002552777807648879
1361,0,0.002192318854483105
1362,0,0.0017504781818125307
1363,0,0.0011046942334735413
1364,1,0.0010281528959048575
1365,0,0.0011137807592237132
1366,1,0.0011425565065130046
1367,1,0.0015262533194118197
1368,1,0.001481487019862596
1369,0,0.0012212704453733857
1370,1,0.0009745184641152544
1371,1,0.0008994469981399822
1372,1,0.0011843586699887207
1373,1,0.0013281889605267435
1374,0,0.0015026984985759442
1375,1,0.0012642919616211883
1376,1,0.0014494443601305695
1377,1,0.0016657298330701356
1378,0,0.0015705648435845208
1379,0,0.0008306483272058607
1380,0,0.0004615595669221908
1381,0,0.00015939067130548508
1382,1,-0.00017060885282617718
1383,1,0.00010043182061607631
1384,1,0.0005827068039735586
1385,1,0.0008319821709557662
1386,0,0.0008925437318097429
1387,0,0.0006535947070104874
1388,1,0.0004809668576532013
1389,1,0.0007903648646647815
1390,0,0.0009419555874500283
1391,1,0.0010470630040369435
1392,1,0.001078010330847553
1393,1,0.0013674420235347264
1394,0,0.0013873729693292445
1395,0,0.001286641055087748
1396,0,0.0011944223969809304
1397,1,0.001030000868930731
1398,0,0.0010282260382084
1399,1,0.0007318861320936367
1400,1,0.000562966688319001
1401,1,0.001369305205911696
1402,0,0.00140467213619558
1403,0,0.0014664219364029318
1404,0,0.0014854395392737269
1405,0,0.0009785357656921742
1406,0,0.00041072865436418547
1407,0,-0.00013210954166138517
1408,1,-3.710425441436954e-05
1409,1,0.00012476690149208376
1410,1,0.0006215967255127746
1411,0,0.000535076768437845
1412,1,3.139830151944106e-05
1413,0,-0.00011590161733229459
1414,0,-0.00010067662373521526
1415,1,9.802208085093714e-05
1416,1,0.00027131200123652055
1417,0,0.0006632499485437314
1418,0,0.0007584693656374651
1419,0,0.000715105400041348
1420,0,0.0005198487350812009
1421,0,3.1367697144302416e-05
1422,1,-0.00017633787653972518
1423,0,-0.00013393539301122067
1424,1,-0.00021344750894004526
1425,1,0.00012906353558677513
1426,0,0.0002332290703522056
1427,1,-6.130265936941756e-05
1428,1,-9.509035159127495e-05
1429,1,6.809514138970667e-05
1430,0,8.440722488848902e-05
1431,0,-1.1483843054764025e-05
1432,1,-0.00010535541541200277
1433,1,5.8409298906475576e-05
1434,1,0.00024621114046687064
1435,0,0.00010727889001110222
1436,0,7.624792293274687e-05
1437,1,9.727505917412162e-05
1438,1,4.950700916727189e-05
1439,0,-6.052759752691437e-05
1440,1,0.0005562026365874391
1441,0,0.0007100999054375803
1442,1,0.0009017100043915377
1443,1,0.0008050628225739442
1444,0,0.0008848629817008538
1445,0,0.0006959909481404872
1446,0,0.0006482186950502248
1447,0,0.0006077700826402071
1448,0,0.00019983538645585274
1449,1,0.00041666130126497675
1450,1,0.0008280225745085188
1451,0,0.0006955945975654925
1452,1,3.958559131169836e-06
1453,1,6.035237804775149e-05
1454,1,0.0003931991119295293
1455,0,0.000523460175421472
1456,1,0.00046045065012504223
1457,1,0.0007453331994418902
1458,1,0.0009864386424024208
1459,0,0.001182923926398374
1460,0,0.0013157688544099824
1461,0,0.0013324733281211887
1462,1,0.00139426936521323
1463,1,0.0021050157323970814
1464,1,0.002374005676499324
1465,1,0.0024137890330009214
1466,0,0.002777781887250804
1467,0,0.0024534996821772167
1468,1,0.002063457110240266
1469,1,0.0020550255328085085
1470,1,0.0023153296693018224
1471,1,0.0024010199597405443
1472,0,0.0025064924013646884
1473,1,0.0024669385784440194
1474,1,0.002449353895147114
1475,0,0.0026259736147538444
1476,0,0.0025472528762965187
1477,0,0.0024624637689724628
1478,1,0.00238242984691071
1479,1,0.0027953878036991254
1480,1,0.0034047213299773023
1481,0,0.0035728586986042703
1482,0,0.0034609713136558727
1483,0,0.0030628828835823478
1484,0,0.002872331120127705
1485,1,0.002665013909901914
1486,1,0.0025585867014085175
1487,1,0.0027107754663043032
1488,0,0.002741756610205378
1489,0,0.00238011681153617
1490,0,0.0021404872176723024
1491,1,0.0020876063993810123
1492,1,0.002336302740987584
1493,1,0.0024251185308356428
1494,1,0.0025183991319021053
1495,1,0.002627207493815243
1496,1,0.0027488136855644473
1497,1,0.0028689445355755444
